171092,ST: COMP ELEC DEVICES & SYSTEM,ECE-GY,9453,"This course examines special topics of current interest in the field of electronic devices, circuits and systems. (See departmental mailing for detailed description of each particular offering.) | Prerequisite: Specified when offered."
73374,Probability and Stochastic Processes,BE-GY,6453,"Continuous and discrete random variables and their joint probability distribution and density functions; Functions of one random variable and their distributions;  Independent random variables and conditional distributions;  One function of one and two random variables; Two functions of two random  variables and their joint density functions; Jointly distributed discrete random variables and their functions; Characteristic functions and higher order moments; Covariance, correlation, orthogonality;  Jointly Gaussian random variables; Linear functions of Gaussian random variables and their joint density functions. Stochastic processes and the concept of Stationarity; Strict sense stationary (SSS) and wide sense stationary (WSS) processes; Auto correlation function and its properties; Poisson processes and Wiener processes;  Stochastic inputs to linear time-invariant (LTI)  systems and their input-output autocorrelations;   Input-output power spectrum for linear systems with stochastic inputs; Minimum mean square error estimation (MMSE) and orthogonality principle; Auto regressive moving average (ARMA) processes and their power spectra. Co-listed as EL-GY 6303. | Prerequisites: Graduate status"
231881,UNDERGRADUATE RESEARCH PROJECT IN CIVIL AND URBAN ENGINEERING,CE-UY,496X,"The Undergraduate Research Project in Civil and Urban Engineering involves analytical, design or experimental studies in civil or urban engineering guided by a faculty adviser. The work should explore traditional or emerging areas of civil and urban engineering.  A written report is required. May be repeated for credit up to 3 credits. | Prerequisite: Junior standing, cumulative GPA > 2.7, and permission of the Civil Engineering Program Advisor."
211713,Ideation & Prototyping,DM-GY,6053,"In this class, the creative process will be investigated in order to generate ideas for art, design, technology, and business endeavors. The course will show how ideation, design research & thinking, and prototyping can inspire, inform, and bring depth to what one ultimately creates. Students will expand their arsenal of design research skills, learn how to think critically about their audience, content, form, and processes, as well as, understand the importance of utilizing more than one research and design strategy."
73342,Creating and Understanding Financial Statements,FIN-UY,2103,"This course provides a solid understanding of the creation and interpretation of modern financial statements. Topics include  the compelling reasons for financial statements, Sarbanes-Oxley, U.S. accounting principles and how they differ abroad, quality of financial information, financial ratios and their uses, cash-flow analysis, measurement of corporate performance, credit analysis and introduction to managing financial risk. | Prerequisites: MA-UY 1124 or MA-UY 1154 or MA-UY 1424 and Sophomore Standing or higher. Anti-requisite: MG-UY 2204, ACCT-UB 1, ACCT-UB 3 or ACCT-UB 4."
72971,Heat Transfer Laboratory,ME-UY,4311,"The course covers heat-transfer instrumentation and principles and consists of a set of laboratory experiments designed to reinforce the concepts presented in ME-UY 4313 Heat Transfer. In addition, this course involves team work, report writing and oral presentation. | Co-requisite: ME-UY 4313"
72353,ENTREPRENEURSHIP,MG-UY,4404,"This course focuses on key aspects of entrepreneurship as a critical engine for  innovation. It also treats entrepreneurship as a state of mind that is not limited to  small firms. Students discuss current theories and practices related to starting  and managing entrepreneurial enterprises, emphasizing firms in technology- , information- and knowledge-intensive environments. Particular attention is paid to  the critical issues of (1) identifying opportunities that provide competitive  advantage; (2) the development of a solid business plan; (3) the marketing of new  ventures; (4) entrepreneurial business operations, including human-resource and process management; (5) ethical and social issues in entrepreneurial firms; and (6) financial management and fund raising for entrepreneurial firms.  | Prerequisites: Junior or senior student status."
171677,Reading in Mathematics I,MA-GY,9413,"In this course, reading is guided by faculty members and devoted mainly to scholarly papers. | Prerequisite: Department’s permission"
171123,FINANCIAL ACCOUNTING AND ANALYSIS,FRE-GY,7003,"This course provides a solid understanding of the creation and interpretation of modern financial statements. Topics include the reasons for financial statements, U.S. accounting principles and how they differ abroad, quality of financial information, financial ratios and their uses, cash-flow analysis, measurement of corporate performance. The course will also cover various methods of forecasting statements and a discussion of valuation. | Prerequisite: Graduate Standing or permission of FRE department."
72953,Statics Laboratory,ME-UY,2211,"The course deals with measurement and calculations of bending stress, bending moment, shear forces and deflections in beams, buckling of struts and equilibrium analysis of structures. | Co-requisite: ME-UY 2213."
171351,Selected Topics in IE,IE-GY,9113,"These topics cover areas not covered in other courses. Specific topics vary according to instructor, who may be a visiting professor. Topics and prerequisites announced during the term before classes."
72394,VALUATION FOR FINANCIAL ENGINEERING,FRE-GY,6103,"This course introduces financial engineers to robust risk-based valuation methods in discrete and continuous time.  This includes four major applications:  cash flows, traded derivative contracts, nontraded and embedded derivatives, and corporate assets & liabilities. 
- “Cash flows” refers to risk-free and risky payments or expenditures. 
- “Traded derivatives” include a high level treatment of forward contracts and the most commonly traded option contracts. 
- “Nontraded and embedded derivatives” refer to contingent cash flows created in the normal processes of contracting and asset management 
- “Corporate assets” refer to claims to cash flows owned and managed by corporations
- “Corporate liabilities” refers to corporate-issued securities or other payment obligations incurred by corporations. | Prerequisite: Graduate Standing"
171679,Reading in Mathematics III,MA-GY,9433,"In this course, reading is guided by faculty members and devoted mainly to scholarly papers. | Prerequisite: Department’s permission."
233198,Introduction to Modern Optics,CBE-UY,3474,"This course covers the physics of optics using both classical and semi-classical descriptions. The classical and quantum interactions of light with matter. Diffraction of waves and wave packets by obstacles. Fourier transform optics, holography, Fourier transform spectroscopy. Coherence and quantum aspects of light. Geometrical optics. Matrix optics. Crystal optics. Introduction to electro-optics and nonlinear optics. | Prerequisite: PH-UY 2033"
73185,Applied Cryptography,CS-GY,6903,"This course examines Modern Cryptography from a both theoretical and applied perspective, with emphasis on “provable security” and “application case studies”. The course looks particularly at cryptographic primitives that are building blocks of various cryptographic applications. The course studies notions of security for a given cryptographic primitive, its various constructions and respective security analysis based on the security notion. The cryptographic primitives covered include pseudorandom functions, symmetric encryption (block ciphers), hash functions and random oracles, message authentication codes, asymmetric encryption, digital signatures and authenticated key exchange. The course covers how to build provably secure cryptographic protocols (e.g., secure message transmission, identification schemes, secure function evaluation, etc.), and various number-theoretic assumptions upon which cryptography is based. Also covered: implementation issues (e.g., key lengths, key management, standards, etc.) and, as application case studies, a number of real-life scenarios currently using solutions from modern cryptography. | Prerequisite: Graduate standing."
70016,Global Finance,FRE-GY,6671,"The level of economic and financial globalization combined with the growth of the multinational firms and virtual firms with no boundaries may have altered the future of finance and its risk engineering. The purpose of this course is to focus attention on the essential elements that both large financial firms and institutions are confronting worldwide, the challenges of national and international financial investments, currencies speculations and investments, regulation as well as managing risks in a strategic and macroeconomic environment. In such an environment, financial markets are multi-polar, geographically distributed with national entities pursuing their own economic and political agenda. | Prerequisites: FRE-GY 6411 and FRE-GY 6511 and matriculation into a graduate program sponsored by the Department of Finance & Risk Engineering, or permission of the Department"
233843,DESIGN STRATEGIES,MG-UY,3714,"As change has become one of the only constants in today’s economy, established businesses are being disrupted, and business strategies need to be constantly reframed. To be successful companies cannot only acquire more customers. They  also need to successfully their customers’ changing needs, leverage technology to create new value propositions that are meaningful to them and generate revenues and sustainable growth for the business. To address these new demands, managers and entrepreneurs alike need a different set of tools and frameworks. Design thinking, a human-centered approach to innovation, one that starts with understanding what customers need and strategically connects to the organization offers such as set of tools. This course  draws on design thinking to equip students taking this class with tools to address business challenges and develop innovative new products, services, and brand experiences, transformative value propositions and creative strategies and business models. The course’s premise is that strategy is design rather than simply problem-solving. In other words, to resolve a given strategic issue, one needs to truly explore options before making a choice. Participants in this class will learn tools and develop skills that allow them to explore multiple options and develop new, creative and sustainable strategies. 

This course  draws on design thinking to equip students taking this class with tools to address business challenges and develop innovative new products, services, and brand experiences, transformative value propositions and creative strategies and business models."
172010,Technology Strategy,MG-GY,8673,"This course examines in depth the strategic technological decisions that a general manager faces. From entrepreneurial start-ups to established companies, in dynamic as well as mature environments, a firm must create a conscious process of formulating and implementing a technology strategy to serve its business interests. Such a strategy guides investments in research and development, selection among and timing of alternate technologies, organization and communications, formation of alliances and funding of ventures. | Prerequisite:  Graduate Standing"
170462,Engineering for Construction I: Methods and Technologies,CE-GY,8313,"This course covers planning, design and equipment for new construction and for infrastructure rehabilitation; engineering fundamentals of earth moving; soil stabilization and compaction; methods for tunneling through rock and earth and rock blasting; foundation grouting; piles and pile driving equipment; dewatering systems and pumping equipment; factors affecting the selection of construction equipment; review of conventional construction equipment; and trends in robotics.  | Prerequisite: Graduate Standing"
233842,DESIGN THINKING FOR CREATIVE PROBLEM SOLVING,MG-UY,2704,"In today’s world, developing new and innovative products and services is the ""golden mantra"" of every organization. Companies are therefore looking for creative, innovative and collaborative employees. This course will introduce participants to design thinking, a human-centered approach to innovation that allows us to create meaningful and sustainable solutions (products, services, technology, experience, etc.). Probable Tandon MakerSpace related material fees. | Prerequisite: MakerSpace Safety Course"
73807,CHEM & BIOMOLECULAR ENG SEPARATIONS,CBE-UY,3233,"The course introduces processes for chemical and biomolecular separations. Topics include thermodynamics of separation processes, and the analysis and design of processes such as distillation, absorption, extraction and crystallization. Analytical and computer techniques are emphasized. | Prerequisites: CBE-UY 3153, CBE-UY 3313."
73444,INTRO TO GAME PROGRAMMING,CS-UY,3113,"A programming intensive introduction to the creation of computer games. Using mostly two-dimensional sprite-based programming, we examine and experiment with animation, physics, artificial intelligence and audio. In addition, the course explores the mathematics of transformations (both 2D and 3D) and the ways they may be represented. | Prerequisite: (CS-UY 2134 or CS-UY 1134) and (CS-UY 2124 or CS-UY 1124) (C- or better)."
74248,ALGORITHMIC TRADING & HIGH-FREQUENCY FINANCE,FRE-GY,7251,"Algorithmic trading refers to the utilization of special computer programs in an order management system that restructure an order into a sequence of sub-orders based on the dimensions of submission time, price, size, and side. The goal of this course is to survey several algorithmic strategies used by financial institutions and to understand their implementation in the context of order management systems and standard financial protocols (such as FIX and FIXatdl). Student teams will prepare and present projects or case studies applying the concepts covered in class. | Prerequisites: FRE-GY 6153 and FRE-GY 7221 and Graduate Standing"
72977,Manufacturing Engineering and Processes,ME-UY,4853,This course introduces the manufacturing processes for fabricating components used in mechanical systems; casting processes; bulk metal deformation and sheet-metal forming processes; materials-removal processes; Joining and fastening processes; manufacturing automation; and integrated manufacturing systems. | Prerequisites for Brooklyn Students: ME-UY 2813 | Prerequisites for Abu Dhabi Students: ENGR-UH 3120
72922,Human Resource Management,MG-GY,6123,"Introduction to the broad range of human resource functions and their organizational role. Addresses issues in managing people that impact not only HR professionals but also line managers. The course is divided into four modules: (1) an overview of HRM from a strategic perspective; (2) the management of human resources, including recruitment and selection, performance management, compensation and benefits, training and career support; (3) human resource challenges, including diversity, procedural justice and ethics, collective bargaining and managing change and innovation; and (4) professional roles in HRM. | Prerequisite:  Graduate Standing"
233354,BUSINESS ANALYTICS,MG-GY,8413,"Business analytics is a set of data analysis and modeling techniques for understanding business situations and improving business decisions. This course introduces business analytics concepts, methods and tools with concrete examples from industry applications. In the first part of the course, we will focus on descriptive analytics and exploratory data analysis concepts with a refresher on basic probability and statistics. In the second part, we will cover principles, techniques, and techniques for spatial data, time series, and text as data. The final part of the course will introduce a project that links business impact and modern data analytics techniques for managerial decision making in functional areas, including finance, marketing, and operations. | Prerequisites: (MG-GY 6193 or MG-GY 9753) and MG-GY 8401 and Graduate Standing"
73772,INTRODUCTION TO BIOMOLECULAR SCIENCE,BMS-UY,1032,"This is a one-semester overview course in chemistry, providing examples of important discoveries and important chemical innovators, with a strong emphasis on cutting-edge research. Field opportunities are developed to allow students to contribute to the discipline. | Prerequisite: Only first-year students are permitted to enroll in this introductory level course."
211725,Motion Graphics Studio,DM-UY,2173,"Motion graphics can be found in a wide range of media: broadcast, web, animation, and film to name a few. This course will allow students to explore the elements of time and space to convey messages and meaning through type, image, and sound for the screen. Individual creativity will be stressed as well as the understanding and use of industry-standard software for developing motion graphics. | Prerequisite: DM-UY 1123"
170351,Selected Topics in Civil Engineering I,CE-GY,5983,Special topics in current areas of civil engineering that cover more than one sub-disciplinary category are examined. Open to undergraduate students with exceptional records upon approval of the undergraduate adviser.
70244,Information Theory,ECE-GY,6063,"Mathematical information measures: entropy, relative entropy and mutual information. Asymptotic equipartition property, entropy rates of stochastic processes. Lossless source encoding theorems and source coding techniques. Channel capacity, differential entropy and the Gaussian channel. Lossy source coding rate distortion theory. Brief overview of network information theory. | Prerequisite: ECE-GY 6303 and Graduate status."
70297,MS PROJECT IN CIVIL & URBAN ENGINEERING DEPARTMENT,CE-GY,9963,"This project involves analytical, design or experimental studies in civil engineering guided by a faculty adviser and following departmental guidelines. A written report is required. | Prerequisites: degree status and project adviser’s approval."
227233,Analysis and Design of Tall Buildings,CE-GY,6263,"The course includes a broad treatment of tall buildings. Introductory topics cover the historical tall building development, urban planning, energy efficiency and long-term sustainability.  Structural topics develop an understanding of foundation systems, analysis methods, and design of structural systems for gravity, wind, and seismic loads. Unique aspects of mechanical, electrical, plumbing, and fire-safety issues.  
The course finishes with construction topics including steel erection and concrete placement methods, on-site inspection and observation, and economic project delivery. Several case studies will be presented by guest speakers active in design and construction of some of the tallest buildings worldwide. | Prerequisites: Graduate Standing or Department Permission"
72348,Organizational Behavior,MG-UY,2104,"This course focuses on the study of human behavior in innovative organizations. Emphasis is on teams, leadership, communication theory and organizational culture and structure. The course includes analyses of organizational behavior problems through case studies and participation in experiential learning."
73357,Excavation Support Systems,CE-GY,8673,"The course covers design and construction methodologies for excavation support systems, including soldier pile, sheet pile, and secant pile wall systems. Both traditional limit-equilibrium and modern elastoplastic analysis methods will be presented. Students will get the opportunity to utilize industry software to design excavation support systems. Last, for the 1st time this year, students will have the opportunity to also experience excavation support systems in virtual or augmented reality. | Prerequisites: undergraduate Geotechnical Engineering."
170787,Introduction to Operating Systems,CS-GY,6233,"This course introduces basic issues in operating systems. Topics: Threads, processes, concurrency, memory management, I/O Control and case studies. | Prerequisite: Graduate standing."
72568,Shakespeare and the Creative Imagination,EN-UY,2244,"In this course, students learn how Shakespeare’s writings were influenced by his literary forebears and how he has inspired artists since his own time. Through this approach, the course explores the author’s particular creative genius and his legacy. | Prerequisites:Completion of first year writing requirements. Co-requisites: None. Notes: Satisfies a HuSS elective."
171087,SEL TOP: TELECOM NETWORK,ECE-GY,9393,The course covers selected topics of current interest in telecommunications and networking. (See departmental mailing for detailed description of each particular offering.) | Prerequisite: Specified when offered.
73100,Intro to Game Development,DM-UY,2153,"This class introduces the principles of 2D and 3D computer-game design. Students learn the range of game types and understand their conceptual building blocks. Students complete a structured sequence of assignments toward the completion of a new-game design. Students prepare, through a staged sequence of assignments, a fully worked-out design for an original game. Criteria include storyline quality, graphics quality and appropriateness of design to the game concept originality. For games with an educational or instructional purpose, clarity and effectiveness for the target audience is considered. | Prerequisite: DM-UY 1133"
224668,MS Project in Applied Physics,PH-GY,996X,"This project course in applied physics is supervised by a faculty member. A written project proposal and final report must be submitted to the department chair and the advisor, and may be extended to a thesis with the project advisor's recommendation. | Prerequisite: Advisor Approval"
74247,ALGORITHMIC PORTFOLIO MANAGEMENT,FRE-GY,7241,"This course focuses on portfolio construction and rebalancing strategies such as momentum, value, and size strategies, among others. The course emphasizes backtesting and risk factor analysis as well as optimization to reduce tracking error. It will also address how a quantitative investment approach can help both individual and institutional investors make sound long-term investment decisions. | Prerequisite: FRE-GY 6123 and Graduate Standing"
231103,Large Scale Data Analysis II,CUSP-GX,4148,"The past decade has seen the increasing availability of very large scale
data sets, arising from the rapid growth of transformative technologies
such as the Internet and cellular telephones, along with the development of
new and powerful computational methods to analyze such datasets. Such
methods, developed in the closely related fields of machine learning, data
mining, and artificial intelligence, provide a powerful set of tools for
intelligent problem-solving and data-driven policy analysis. These methods
have the potential to dramatically improve the public welfare by guiding
policy decisions and interventions, and their incorporation into
intelligent information systems will improve public services in domains
ranging from medicine and public health to law enforcement and security.

The LSDA course series will provide a basic introduction to large scale
data analysis methods, focusing on four main problem paradigms (prediction,
clustering, modeling, and detection). The first course (LSDA I) will focus
on prediction (both classification and regression) and clustering
(identifying underlying group structure in data), while the second course
(LSDA II) will focus on probabilistic modeling using Bayesian networks and
on anomaly and pattern detection.  LSDA I is a prerequisite for LSDA II, as
a number of concepts from classification and clustering will be used in the
Bayesian networks and anomaly detection modules, and students are expected
to understand these without the need for extensive review.

In both LSDA I and LSDA II, students will learn how to translate policy
questions into these paradigms, choose and apply the appropriate machine
learning and data mining tools, and correctly interpret, evaluate, and
apply the results for policy analysis and decision making. We will
emphasize tools that can ""scale up"" to real-world policy problems involving
reasoning in complex and uncertain environments, discovering new and useful
patterns, and drawing inferences from large amounts of structured,
high-dimensional, and multivariate data.

No previous knowledge of machine learning or data mining is required, and
no knowledge of computer programming is required.  We will be using Weka, a
freely available and easy-to-use machine learning and data mining toolkit,
to analyze data in this course."
72849,Engineering Laboratory II,CBE-UY,4213,"This course deals with continued experiments in unit operations, transport processes and process control. Students analyze and design experiments to meet stated objectives. Results are presented in writing and orally. | Prerequisites: CBE-UY 4113 and CBE-UY 4143."
171517,Applied Complex Variables,MA-UY,4434,"A first course in complex analysis, with a focus on applications. Topics to be covered include the complex plane, analytic functions, complex differentiation, the Cauchy-Riemann equations, branch cuts, contour integration, the residue theorem, conformal mapping, applications to potential theory and fluid flow.  Note: Not open to students who have taken MA-UY 3113. | (MA-UY 2114 or MA-UY 2514) and (MA-UY 2034 or MA-UY 3034 or MA-UY 3044 or MA-UY 3054)"
170774,INTRO TO OPERATING SYSTM,CS-UY,3224,"This course studies the fundamental concepts and principles of operating systems. Batch, spooling and multiprogramming systems are introduced. The parts of an operating system are described in terms of their functions, structure and implementation. Basic policies for allocating resources are discussed. | Prerequisites for Brooklyn Students: CS-UY 2214 AND (CS-UY 2134 or CS-UY 1134) AND (CS-UY 2124 or CS-UY 1124) (C- or better). | Prerequisite for Abu Dhabi Students: (ENGR-UH 3510 or CS-UH 1050) (C- or better) AND (CS-UH 2010 or ENGR-UH 3511) | Prerequisites for Shanghai Students: CSCI-SHU 210 (C- or better) AND CENG-SHU 202"
72808,Sustainable Cities,CE-UY,4043,"Considering the city as a building block for a more sustainable future, this course discusses sustainability metrics used, as well as the methods and tools for quantifying and achieving them. Particular attention will be given to climate action goals as one of the earliest manifestations of the push for sustainability.  Using globally established aspirational goals for sustainability, and those set by local agencies, students gain an understanding of needs assessment, planning and technical approaches for the acquisition and analysis of data relevant to the study of urban sustainability. Areas of study include energy and renewables, waste, land use, urban climate and ecology, patterns of activity, and community engagement. This course provides a perspective on the role of information for better understanding of the function and wellbeing of urban systems. | Prerequisite: (CS-UY 1113 and MA-UY 2224) or permission of the Civil Engineering Program Advisor."
72997,"Instrumentation, Monitoring and Condition Assessment of Civil Infrastructure",CE-GY,6073,"This course covers: A systematic approach to planning and executing instrumentation, monitoring and condition assessment programs; strain measurements; civil engineering sensors (static, dynamic, optical); environmental measurements; mechatronic sensors; signal conditioning, information measurements and error analysis; business aspects; advanced-measurement systems. | Prerequisite: Graduate Standing"
170459,Risk Analysis,CE-GY,8283,"In this course, students investigate the ever-rising importance of risk analysis in project management. Topics include: analysis of qualitative and quantitative risk; techniques in probability analysis, sensitivity analysis, simulation of risk and utility theory; and computational methods for calculating risk. Students are exposed to real-world problems through case investigations.  | Prerequisite: Graduate Standing"
72455,Introduction to Finance,MG-UY,3204,"This course introduces business finance for BTM majors. It emphasizes the financing and investment decisions of the financial manager, with special emphasis on examples from technological environments. Included are topics such as time value of money, asset valuation, risk analysis, financial statement analysis and capital budgeting. | Prerequisites:  MA-UY 1024 or MA-UY 1054 or MA-UY 1324 or an approved equivalent; and MA-UY 1124 or MA-UY 1154 or MA-UY 1424 or an approved equivalent; and MG-UY 2204."
73464,SPECIAL TOPICS IN FINANCE AND RISK ENGINEERING,FIN-UY,4903,"The course considers unique topics of interest in Finance and Risk Engineering. It may feature a detailed look at a single topic or a series of focused topical presentations. | Prerequisite: FIN 2003, FIN 2103, and FIN 2203, or Permission of Department or Instructor."
74530,INFORMATION VISUALIZATION,CS-GY,6313,"An introductory course on Information Visualization based on a modern and cohesive view of the area.  Topics include visualization design, data principles, visual encoding principles, interaction principles, single/multiple view methods, item/attribute, attribute reduction methods, toolkits, and evaluation.  Overviews and examples from state-of-the-art research will be provided.  The course is designed as a first course in information visualization for students both intending to specialize in visualization as well as students who are interested in understanding and applying visualization principles and existing techniques."
73480,Fundamental Concepts in Transportation,TR-GY,6013,"This course provides the contextual foundations to study urban transportation systems, using performance criteria reflecting the perspectives of system providers/owners, users and communities. The connection between transportation supply, travel demand, service volume and level of service is explored and quantified for various travel modes. The impacts of transportation system performance on travel behavior, communities and the environment is discussed. The role of technology and institutions is examined with case examples. | Prerequisite: Graduate status or permission of instructor."
212360,Ethical Questions in Literature,EN-UY,3194,"This course examines the implications of ethical questions posed in works of poetry, drama, and fiction.  Attention will be paid to historical context.  This course satisfies HUSS elective requirements. | Prerequisites: Completion of first year writing requirements"
170990,High-Speed Networks,ECE-GY,6383,"This course covers the basics, architectures, protocols and technologies for high-speed networks. Topics: synchronous optical network (SONET), asynchronous transfer mode (ATM), ATM adaptation layer (AAL), 10/100/1000/10G Ethernet, Ethernet over SONET (EOS), quality of service control, packet scheduling, network processor, buffer management, flow and congestion control, TCP, high-speed TCP and XCP, Routing and IP fast rerouting, WDM networks, MPLS and GMPLS. Each student is required to complete a project that can be reading, software design or hardware design. | Prerequisites: EE-UY 136 or EL-GY 5373 or equivalent"
73325,GUIDED STD IN CIVIL ENGINEER,CE-GY,6015,
233888,Smart Communities: Elementary Teachers,ENGR-NY,35,
74143,LEAN MANUFACTURING,IE-GY,7873,"This course provides an overview to the basic principles, and theories of lean manufacturing which involves identifying and eliminating non-value-adding activities in design, production, and supply chain management.  Students will learn an integrated approach to efficient manufacturing with emphasis on synchronized product, quick changeover, cell design, visual factory, value stream, one-piece flow and learn metrics."
72436,Social Psychology of Virtual Worlds,STS-UY,3814,"This course explores human relations in the virtual world. Do real-world interactions maintain themselves in an online community, or do the rules of social interaction change significantly in a virtual environment? When people perceive themselves as being anonymous, do they feel the same responsibility for their own behavior, or do they interact with others differently as they would in the real world? This course examines the psychology of online, virtual relationships with a view to compare and contrast them with real-world relationships. | Prerequisites: One Level 2 PS Elective. Co-requisites: None. Notes: Satisfies a HuSS elective."
72405,Physical Chemistry I,CM-UY,2614,"This course covers chemical thermodynamics with applications to solutions, phase and chemical equilibria. Molecular motion and transport properties are also covered. | Prerequisites: CM-UY 1004 or CM-UY 1024 and MA-UY 1124 or MA-UY 1154 and PH-UY 1013."
72337,Introduction to Physiology,BMS-UY,2003,"The course covers the fundamentals of animal physiology with emphasis on the mammal. The course will focus on the origin, development, and evolution of the vertebrates and their organ systems, including Nervous and Endocrine systems, Muscles, Cardiovascular, Respiratory, Renal and Digestive systems. | Prerequisite: BMS-UY 1003 or BMS-UY 1004"
72709,Civil Engineering Capstone,CE-UY,4803,"This capstone course focuses on civil engineering site planning and design including grading and earthwork, stormwater management, site structures, traffic access and parking, water supply and sewage disposal, erosion control, and construction scheduling and estimating. Students work in groups. Formal progress reports, a final design report, full design drawings, and oral presentation are required. | Prerequisite(s): (CE-UY 2343 or CE-UY 3303 (or equivalent)), CE-UY 2533, CE-UY 3153, CE-UY 3183 and CE-UY 3243"
73532,Financial Regulation,FRE-GY,6911,"The course provides an overview of the legal and institutional framework of regulations for capital markets, with a strong emphasis on the United States with some discussion of the financial regulation of banks, insurance firms and financial services in general. In addition, attention is given to regulation in global and emerging markets. The goal is to develop a practical understanding for application in business decision making. The course explores the interplay of regulation (both intended and unintended effects), risk management and the evolution of global modern banking. In light of current market developments, the course develops a critical perspective and discusses potential approaches to the structure of financial regulation. | Prerequisite: None. Co-requisite: None. Notes: None."
231882,COMPUTING IN CIVIL ENGINEERING,CE-UY,3013,"This course aims to introduce the modern computing methods, tools, and best practices for students in civil and urban engineering. The course uses Python as the programming language for solving a series of fundamental computational problems in civil and urban engineering, such as solving linear equations, data interpolation, curve fitting, root finding, numerical differentiation and integration, probability and statistics, linear programming and optimization. The course also introduces a series of generic computation tools and best practices for the students’ future study and research in computing applications in civil and urban engineering, including how to debug a program, visualize data, manage source codes, collaborative programming project management, etc. It aims at laying a solid foundation for civil and urban engineering students to better understand the modern programming workflow and utilize the computing tools. Students are first introduced with the fundamental concepts through the lecture, and then guided step-by-step via the in-class lab session in each weak. There will be multiple homework assignments and in-class quizzes for the evaluating the students’ performances. | Prerequisite: (CS-UY 1113 or CS-UY 1114 or CS-UY 1133) and MA-UY 2034 and MA-UY 2224 or Adviser's approval."
171124,CLEARING AND SETTLEMENT AND OPERATIONAL RISK,FRE-GY,6131,"This course focuses on issues involved in processing financial transactions—from order execution to final settlement of transactions—and operational risk in general. The course examines the procedures and market conventions for processing, verifying, and confirming completed transactions; resolving conflicts; decisions involved in developing clearing operations or purchasing clearing services; the role played by clearing houses; and numerous issues associated with cross-border transactions. The course also examines the effects of transaction processing, liquidity management, organizational structure, and personnel and compliance on the nature of operational risk. Qualitative and quantitative measures of operational risk are discussed. | Prerequisite: FRE-GY 6153 and Graduate Standing"
170775,Foundations of Computer Science,CS-GY,6003,"This course covers logic, sets, functions, relations, asymptotic notation, proof techniques, induction, combinatorics, discrete probability, recurrences, graphs, trees, mathematical models of computation and undecidability. | Corequisite: Graduate Standing."
171032,Network Modeling and Analysis,ECE-GY,7353,"The course introduces the analytical techniques used in the design and performance analysis of networks. Building on their knowledge of networking technology and applied mathematics, especially probability, students learn basic queuing theory, to be applied to performance analysis of multiplexers, switches and multiple access networks. Newer techniques such as the network calculus, the study of non-Poissonian long range dependent traffic sources and applications to TCP, admission control, advanced packet switches and IEEE 802.11 networks are introduced. | Prerequisites: EE-UY 136 or EL-GY 5373 or equivalent and EL-GY 6303 (acceptable as co-requisite)"
73010,CONSTRUCTION MANAGEMENT CAPSTONE,CE-UY,4853,"This course is the senior capstone experience in construction management which requires students to demonstrate the skills acquired through the undergraduate construction management curriculum. Students work individually or in groups as determined by the instructor and other participating industry advisers. Students are responsible for periodic submissions, as well as interim and final reports, including a final presentation. | Prerequisites: CE-UY 2533, one additional CE-UY 25xx course, and one additional CE-UY 25xx, 35xx or 45xx course"
72454,Innovation Management,MG-UY,3404,"This course examines the key managerial features of technology-enabled innovation and new product development. It focuses on accessing innovative capabilities through R&D, acquisition, alliances, joint ventures and innovation-friendly cultures and organizations. The key perspective underlying this course is managerial. Although the innovation activities studied are overwhelmingly technology-enabled ones, success is largely determined by managerial factors. The interplay between the technology and management leading to innovation is a major concern of the discussion and work in this course. | Prerequisite: Junior student status."
236585,Workshops in Introductory Science & Engineering (WISE),ENGR-NY,41,
74158,HYDROLOGY,CE-GY,7223,"This course covers: Hydraulic cycle; meteorological considerations; analysis of precipitation, runoff, unit hydrographs, flood routing and reservoir storage; principles of groundwater hydrology; and an introduction to frequency analysis of floods and droughts. | Prerequisite: Graduate Standing"
231102,Large Scale Data Analysis I,CUSP-GX,4147,"The past decade has seen the increasing availability of very large scale
data sets, arising from the rapid growth of transformative technologies
such as the Internet and cellular telephones, along with the development of
new and powerful computational methods to analyze such datasets. Such
methods, developed in the closely related fields of machine learning, data
mining, and artificial intelligence, provide a powerful set of tools for
intelligent problem-solving and data-driven policy analysis. These methods
have the potential to dramatically improve the public welfare by guiding
policy decisions and interventions, and their incorporation into
intelligent information systems will improve public services in domains
ranging from medicine and public health to law enforcement and security.

The LSDA course series will provide a basic introduction to large scale
data analysis methods, focusing on four main problem paradigms (prediction,
clustering, modeling, and detection). The first course (LSDA I) will focus
on prediction (both classification and regression) and clustering
(identifying underlying group structure in data), while the second course
(LSDA II) will focus on probabilistic modeling using Bayesian networks and
on anomaly and pattern detection. LSDA I is a prerequisite for LSDA II, as
a number of concepts from classification and clustering will be used in the
Bayesian networks and anomaly detection modules, and students are expected
to understand these without the need for extensive review."
72958,Dynamics,ME-UY,3223,"The course explores three-dimensional treatment of the kinematics of particles and rigid bodies using various coordinate systems, Newton’s laws, work, energy, impulse, momentum, conservative force fields, impact and rotation and plane motion of rigid bodies. | Prerequisite for Brooklyn Students: ME-UY 2213 | Prerequisite for Abu Dhabi Students: ENGR-UH 2011"
